CrimeDate,CrimeTime,CrimeCode,Location,Description,Inside/Outside,Weapon,Post,District,Neighborhood,Longitude,Latitude,Premise,Total Incidents
2/5/2020,18:30:00,6D,500 W UNIVERSITY PKWY,LARCENY FROM AUTO,,NA,534,NORTHERN,ROLAND PARK,-76.62449726,39.33698756,,1
2/5/2020,16:30:00,7A,2900 E MADISON ST,AUTO THEFT,,NA,333,EASTERN,MADISON EASTEND,-76.57589814,39.30021509,,1
2/5/2020,22:00:00,6D,1400 EUTAW PL,LARCENY FROM AUTO,,NA,132,CENTRAL,MADISON PARK,-76.62727436,39.30460642,,1
2/5/2020,6:50:00,6C,2600 BOSTON ST,LARCENY,Inside,NA,214,SOUTHEAST,CANTON,-76.57963082,39.2802785,GROCERY/CONFECTION,1
2/5/2020,21:29:00,3CF,ST & THE ALAMEDA,ROBBERY - COMMERCIAL,Outside,FIREARM,411,NORTHEAST,,-76.594734,39.327228,STREET,1
2/5/2020,0:00:00,7A,3400 RAMONA AVE,AUTO THEFT,Outside,NA,432,NORTHEAST,BELAIR-EDISON,-76.5634018,39.32309417,PARKING LOT-OUTSIDE,1
2/5/2020,9:00:00,6E,1200 W PRATT ST,LARCENY,Outside,NA,931,SOUTHERN,WASHINGTON VILLAGE,-76.63672805,39.28556434,PARKING LOT-OUTSIDE,1
2/5/2020,13:00:00,6J,1400 HOLLINS ST,LARCENY,Inside,NA,933,SOUTHERN,UNION SQUARE,-76.6395707,39.28741622,LIBRARY,1
2/5/2020,19:31:00,6C,3200 HOLLINS FERRY RD,LARCENY,Inside,NA,923,SOUTHERN,LAKELAND,-76.64698269,39.25136404,CONVENIENCE STORE,1
2/5/2020,13:25:00,5A,2400 MOSHER ST,BURGLARY,Inside,NA,723,WESTERN,BRIDGEVIEW/GREENLAWN,-76.65535267,39.29946873,ROW/TOWNHOUSE-VAC,1
2/5/2020,23:45:00,5A,1800 E 29TH ST,BURGLARY,Inside,NA,411,NORTHEAST,COLDSTREAM HOMESTEAD,-76.59002175,39.32454412,ROW/TOWNHOUSE-VAC,1
2/5/2020,22:20:00,3AF,3800 OAKFORD AVE,ROBBERY - STREET,Outside,FIREARM,623,NORTHWEST,DOLFIELD,-76.67904676,39.33619026,STREET,1
2/5/2020,4:15:00,3AF,2700 PARKWOOD AVE,ROBBERY - STREET,Outside,FIREARM,732,WESTERN,WOODBROOK,-76.64515891,39.3143492,STREET,1
2/5/2020,13:45:00,3AF,0 CHERRY HILL RD,ROBBERY - STREET,Outside,FIREARM,922,SOUTHERN,MIDDLE BRANCH/REEBIRD PARKS,-76.61550695,39.25326347,OTHER - OUTSIDE,1
2/5/2020,5:25:00,3B,1600 PRESSTMAN ST,ROBBERY - STREET,Outside,NA,734,WESTERN,SANDTOWN-WINCHESTER,-76.64340111,39.3054475,STREET,1
2/5/2020,9:00:00,6D,1700 W BALTIMORE ST,LARCENY FROM AUTO,Outside,NA,711,WESTERN,FRANKLIN SQUARE,-76.64408252,39.28821545,STREET,1
2/5/2020,13:00:00,6C,300 W BALTIMORE ST,LARCENY,,NA,114,CENTRAL,DOWNTOWN,-76.61952312,39.28942853,,1
2/4/2020,4:20:00,4C,900 BONAPARTE AVE,AGG. ASSAULT,,OTHER,312,EASTERN,EAST BALTIMORE MIDWA,-76.60196041,39.31646104,,1
2/4/2020,11:58:00,4E,2500 VIOLET AVE,COMMON ASSAULT,,NA,612,NORTHWEST,PARK CIRCLE,-76.65835885,39.33124574,,1
2/4/2020,10:00:00,6G,200 S EATON ST,LARCENY,Outside,NA,225,SOUTHEAST,HUDSON-HIGHLANDTOWN,-76.56541099,39.28947179,STREET,1
2/4/2020,15:55:00,6G,3800 W BELVEDERE AVE,LARCENY,Inside,NA,633,NORTHWEST,ARLINGTON,-76.68150727,39.34529668,OTHER - INSIDE,1
2/4/2020,17:40:00,7A,4100 W NORTHERN PKWY,AUTO THEFT,Outside,NA,631,NORTHWEST,WOODMERE,-76.69185783,39.34851098,STREET,1
2/4/2020,20:40:00,3B,3900 CHATHAM RD,ROBBERY - STREET,Outside,NA,621,NORTHWEST,DORCHESTER/GRAN-BARR,-76.68336039,39.33037611,STREET,1
2/4/2020,20:35:00,6C,3500 BOSTON ST,LARCENY,Inside,NA,214,SOUTHEAST,CANTON INDUSTRIAL AREA,-76.56707203,39.27699514,DEPARTMENT STORE,1
2/4/2020,1:25:00,4E,2400 MAISEL CT,COMMON ASSAULT,Inside,NA,921,SOUTHERN,WESTPORT,-76.63984271,39.2632935,ROW/TOWNHOUSE-OCC,1
2/4/2020,18:00:00,3AO,2700 W COLD SPRING LN,ROBBERY - STREET,Outside,OTHER,614,NORTHWEST,CENTRAL PARK HEIGHTS,-76.66654384,39.33965934,STREET,1
2/4/2020,1:20:00,4E,2800 PRESBURY ST,COMMON ASSAULT,,NA,813,SOUTHWEST,NORTHWEST COMMUNITY,-76.66448963,39.30717991,,1
2/4/2020,18:00:00,6E,3200 E FAYETTE ST,LARCENY,,NA,224,SOUTHEAST,BALTIMORE-LINWOOD,-76.57214249,39.29472174,,1
2/4/2020,13:00:00,6E,200 N MOUNT ST,LARCENY,,NA,711,WESTERN,FRANKLIN SQUARE,-76.6440249,39.29151658,,1
2/4/2020,18:30:00,6E,6600 KNOTTWOOD CT,LARCENY,,NA,423,NORTHEAST,HARFORD-ECHODALE-PER,-76.56838686,39.36812962,,1
2/4/2020,8:00:00,6J,4900 STAFFORD ST,LARCENY,,NA,833,SOUTHWEST,BEECHFIELD,-76.6953019,39.28028653,,1
2/4/2020,2:20:00,3JK,1800 SPENCE ST,ROBBERY - RESIDENCE,,KNIFE,831,SOUTHWEST,MORRELL PARK,-76.65115538,39.26879084,,1
2/4/2020,21:00:00,4E,2800 GEORGETOWN RD,COMMON ASSAULT,,NA,831,SOUTHWEST,MORRELL PARK,-76.66025091,39.2651784,,1
2/4/2020,9:10:00,5D,3600 WILKENS AVE,BURGLARY,,NA,833,SOUTHWEST,IRVINGTON,-76.68086418,39.27087768,,1
2/4/2020,23:40:00,4E,5600 FORCE RD,COMMON ASSAULT,,NA,444,NORTHEAST,FRANKFORD,-76.53616269,39.3218372,,1
2/4/2020,23:40:00,4E,5600 FORCE RD,COMMON ASSAULT,,NA,444,NORTHEAST,FRANKFORD,-76.53616269,39.3218372,,1
2/4/2020,16:57:00,4C,1300 N CAREY ST,AGG. ASSAULT,,OTHER,724,WESTERN,SANDTOWN-WINCHESTER,-76.63901647,39.30341366,,1
2/4/2020,20:40:00,6D,AV & W PLEASANT ST,LARCENY FROM AUTO,,NA,114,CENTRAL,,-76.61817,39.293667,,1
2/4/2020,10:35:00,6C,2000 PENNSYLVANIA AVE,LARCENY,Inside,NA,123,CENTRAL,UPTON,-76.63797757,39.3063624,GROCERY/CONFECTION,1
2/4/2020,16:15:00,7A,2800 MAYFIELD AVE,AUTO THEFT,Outside,NA,432,NORTHEAST,BELAIR-EDISON,-76.57420272,39.32305402,STREET,1
2/4/2020,8:00:00,6G,1400 EDMONDSON AVE,LARCENY,Inside,NA,713,WESTERN,HARLEM PARK,-76.63998554,39.29531895,ROW/TOWNHOUSE-OCC,1
2/4/2020,6:49:00,5B,0 N MONTFORD AVE,BURGLARY,Outside,NA,221,SOUTHEAST,PATTERSON PLACE,-76.58337511,39.29237282,OTHER - OUTSIDE,1
2/4/2020,21:00:00,7A,2100 ASHBURTON ST,AUTO THEFT,Outside,NA,731,WESTERN,BRADDISH AVE./PANWAY,-76.66244467,39.31161394,STREET,1
2/4/2020,1:00:00,3AF,200 N ELLWOOD AVE,ROBBERY - STREET,Outside,FIREARM,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.5735645,39.29490103,STREET,1
2/4/2020,14:45:00,4E,1600 THAMES ST,COMMON ASSAULT,Outside,NA,213,SOUTHEAST,FELLS POINT,-76.59498451,39.28100735,STREET,1
2/4/2020,18:30:00,4E,6600 REISTERSTOWN RD,COMMON ASSAULT,Inside,NA,631,NORTHWEST,REISTERSTOWN STATION,-76.70371561,39.35701189,RESTAURANT,1
2/4/2020,19:09:00,6C,2700 REMINGTON AVE,LARCENY,Inside,NA,511,NORTHERN,REMINGTON,-76.62083043,39.3204013,OTHER - INSIDE,1
2/4/2020,11:15:00,6C,6600 BELAIR RD,LARCENY,Inside,NA,425,NORTHEAST,CEDMONT,-76.53099239,39.3544076,DRUG STORE / MED BL,1
2/4/2020,16:57:00,4C,5600 WESLEY AVE,AGG. ASSAULT,Outside,OTHER,622,NORTHWEST,HOWARD PARK,-76.70909896,39.33310427,OTHER - OUTSIDE,1
2/4/2020,18:05:00,3AJF,2200 W COLD SPRING LN,ROBBERY - CARJACKING,Outside,FIREARM,533,NORTHERN,WOODBERRY,-76.65194578,39.34380374,STREET,1
2/4/2020,12:40:00,6E,2100 E HOFFMAN ST,LARCENY,Outside,NA,331,EASTERN,BROADWAY EAST,-76.58804699,39.30675347,STREET,1
2/4/2020,20:40:00,6D,3900 CHATHAM RD,LARCENY FROM AUTO,Outside,NA,621,NORTHWEST,DORCHESTER/GRAN-BARR,-76.68336039,39.33037611,STREET,1
2/4/2020,7:55:00,4E,1000 N FULTON AVE,COMMON ASSAULT,Inside,NA,724,WESTERN,SANDTOWN-WINCHESTER,-76.64597461,39.3000418,ROW/TOWNHOUSE-OCC,1
2/4/2020,14:13:00,6D,ST & E FAYETTE ST,LARCENY FROM AUTO,Outside,NA,211,SOUTHEAST,,-76.602636,39.29166,STREET,1
2/4/2020,19:28:00,4E,3700 E PRATT ST,COMMON ASSAULT,Outside,NA,223,SOUTHEAST,BALTIMORE HIGHLANDS,-76.56664636,39.29035985,STREET,1
2/4/2020,17:53:00,5B,4800 MELBOURNE RD,BURGLARY,Inside,NA,833,SOUTHWEST,BEECHFIELD,-76.69988913,39.273423,ROW/TOWNHOUSE-OCC,1
2/4/2020,16:00:00,4D,1000 N ELLAMONT ST,AGG. ASSAULT,Inside,HANDS,813,SOUTHWEST,ROSEMONT,-76.6701737,39.30027961,ROW/TOWNHOUSE-OCC,1
2/4/2020,13:26:00,4E,GILMOR ST & W PRATT ST,COMMON ASSAULT,Outside,NA,933,SOUTHERN,,-76.6422045,39.285387,STREET,1
2/4/2020,13:26:00,3B,GILMOR ST & W PRATT ST,ROBBERY - STREET,Outside,NA,933,SOUTHERN,,-76.6422045,39.285387,STREET,1
2/4/2020,5:27:00,4E,5300 CARRIAGE CT,COMMON ASSAULT,Inside,NA,823,SOUTHWEST,WESTGATE,-76.70653043,39.28326167,ROW/TOWNHOUSE-OCC,1
2/4/2020,0:27:00,4E,3900 BENZINGER RD,COMMON ASSAULT,Inside,NA,832,SOUTHWEST,OAKLEE,-76.68535518,39.26791919,ROW/TOWNHOUSE-OCC,1
2/4/2020,15:20:00,3B,2400 LIBERTY HEIGHTS AVE,ROBBERY - STREET,Inside,NA,731,WESTERN,LIBERTY SQUARE,-76.65351326,39.31875052,OTHER - INSIDE,1
2/4/2020,23:05:00,6J,2900 FLEETWOOD AVE,LARCENY,Outside,NA,424,NORTHEAST,WESTFIELD,-76.55374456,39.36256471,STREET,1
2/4/2020,18:10:00,6D,5200 BELAIR RD,LARCENY FROM AUTO,Outside,NA,426,NORTHEAST,FRANKFORD,-76.55322711,39.33694841,PARKING LOT-OUTSIDE,1
2/4/2020,13:15:00,6C,6600 BELAIR RD,LARCENY,Inside,NA,425,NORTHEAST,CEDMONT,-76.53099239,39.3544076,DRUG STORE / MED BL,1
2/4/2020,22:30:00,4E,500 N DECKER AVE,COMMON ASSAULT,,NA,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.57446404,39.29756854,,1
2/4/2020,22:30:00,4E,500 N DECKER AVE,COMMON ASSAULT,Inside,NA,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.57446404,39.29756854,ROW/TOWNHOUSE-OCC,1
2/4/2020,12:00:00,7A,300 W MONUMENT ST,AUTO THEFT,Outside,NA,124,CENTRAL,MOUNT VERNON,-76.62083284,39.29725966,PARKING LOT-OUTSIDE,1
2/4/2020,8:41:00,4E,1600 MCKEAN AVE,COMMON ASSAULT,Inside,NA,734,WESTERN,SANDTOWN-WINCHESTER,-76.64721845,39.30707934,ROW/TOWNHOUSE-OCC,1
2/4/2020,18:00:00,3AF,1500 LAKESIDE AVE,ROBBERY - STREET,Outside,FIREARM,412,NORTHEAST,EDNOR GARDENS-LAKESI,-76.59218156,39.32938126,PORCH/DECK,1
2/4/2020,23:11:00,3CF,2300 FLEET ST,ROBBERY - COMMERCIAL,Inside,FIREARM,214,SOUTHEAST,CANTON,-76.58418587,39.28500349,LIQUOR STORE,1
2/4/2020,13:00:00,5A,1600 N PORT ST,BURGLARY,,NA,331,EASTERN,,-76.58374502,39.30967136,,1
2/4/2020,11:30:00,7A,1800 THORNBURY RD,AUTO THEFT,Outside,NA,533,NORTHERN,MOUNT WASHINGTON,-76.65756043,39.36911207,PARKING LOT-OUTSIDE,1
2/4/2020,23:00:00,4B,3400 N CALVERT ST,AGG. ASSAULT,Inside,KNIFE,512,NORTHERN,CHARLES VILLAGE,-76.61492799,39.32960615,UNKNOWN,1
2/4/2020,16:57:00,7A,5600 WESLEY AVE,AUTO THEFT,,NA,622,NORTHWEST,HOWARD PARK,-76.70909896,39.33310427,,1
2/4/2020,3:50:00,5A,5400 JONQUIL AVE,BURGLARY,,NA,633,NORTHWEST,CHARLES NORTH,-76.68568111,39.34949024,,1
2/4/2020,8:55:00,5D,3400 GARRISON BLVD,BURGLARY,,NA,621,NORTHWEST,DORCHESTER/GRAN-BARR,-76.68256249,39.32745293,,1
2/4/2020,6:20:00,5D,4000 DORCHESTER RD,BURGLARY,,NA,621,NORTHWEST,DORCHESTER/GRAN-BARR,-76.6850563,39.32943111,,1
2/4/2020,5:00:00,5B,1700 AISQUITH ST,BURGLARY,,NA,314,EASTERN,OLIVER,-76.60253733,39.30944697,,1
2/4/2020,17:00:00,6D,300 BROADMOOR RD,LARCENY FROM AUTO,,NA,523,NORTHERN,,-76.61515784,39.35497466,,1
2/4/2020,14:07:00,3CO,1200 W PRATT ST,ROBBERY - COMMERCIAL,Inside,OTHER,931,SOUTHERN,WASHINGTON VILLAGE,-76.63662644,39.28557015,OTHER - INSIDE,1
2/4/2020,14:28:00,6D,3500 PARKDALE AVE,LARCENY FROM AUTO,,NA,533,NORTHERN,WOODBERRY,-76.64825095,39.33101948,,1
2/4/2020,23:00:00,6D,2300 HOLLINS ST,LARCENY FROM AUTO,,NA,835,SOUTHWEST,SHIPLEY HILL,-76.65305272,39.28679715,,1
2/4/2020,18:00:00,5D,2900 WHITTINGTON AVE,BURGLARY,Inside,NA,831,SOUTHWEST,,-76.65683103,39.25891788,RETAIL/SMALL BUSINES,1
2/4/2020,19:00:00,5A,1700 GORSUCH AVE,BURGLARY,Inside,NA,411,NORTHEAST,COLDSTREAM HOMESTEAD,-76.59392985,39.32070663,ROW/TOWNHOUSE-VAC,1
2/4/2020,20:00:00,5A,2500 GILES RD,BURGLARY,Inside,NA,922,SOUTHERN,CHERRY HILL,-76.62940125,39.25159357,APT/CONDO - OCCUPIED,1
2/4/2020,18:00:00,3K,1100 N MOUNT ST,ROBBERY - RESIDENCE,Inside,NA,724,WESTERN,SANDTOWN-WINCHESTER,-76.64446652,39.30160635,ROW/TOWNHOUSE-OCC,1
2/4/2020,21:30:00,6J,1200 CARROLL ST,LARCENY,Inside,NA,932,SOUTHERN,,-76.63313028,39.28081706,ROW/TOWNHOUSE-OCC,1
2/4/2020,21:00:00,6D,100 MARKET PL,LARCENY FROM AUTO,,NA,112,CENTRAL,INNER HARBOR,-76.60690002,39.28757429,,1
2/4/2020,23:10:00,3AJF,2600 MADISON AVE,ROBBERY - CARJACKING,,FIREARM,133,CENTRAL,RESERVOIR HILL,-76.64040933,39.3151512,,1
2/4/2020,2:45:00,3K,200 S CHESTER ST,ROBBERY - RESIDENCE,Inside,NA,321,SOUTHEAST,UPPER FELLS POINT,-76.58764522,39.29466687,ROW/TOWNHOUSE-OCC,1
2/4/2020,9:15:00,4E,1200 STEELTON AVE,COMMON ASSAULT,Inside,NA,234,SOUTHEAST,ORANGEVILLE INDUSTRIAL AREA,-76.53616132,39.27972631,ROW/TOWNHOUSE-OCC,1
2/4/2020,19:33:00,3CF,7600 HARFORD RD,ROBBERY - COMMERCIAL,Outside,FIREARM,424,NORTHEAST,NORTH HARFORD ROAD,-76.54440809,39.37188451,OTHER - OUTSIDE,1
2/4/2020,3:00:00,7A,1800 SEXTON ST,AUTO THEFT,,NA,831,SOUTHWEST,MORRELL PARK,-76.65212396,39.26815357,,1
2/4/2020,18:45:00,6D,5200 BELAIR RD,LARCENY FROM AUTO,Outside,NA,426,NORTHEAST,FRANKFORD,-76.55322711,39.33694841,PARKING LOT-OUTSIDE,1
2/4/2020,22:00:00,4A,1200 N PATTERSON PARK AVE,AGG. ASSAULT,,FIREARM,331,EASTERN,BROADWAY EAST,-76.58545914,39.30509935,,1
2/4/2020,16:30:00,4E,1900 BELAIR RD,COMMON ASSAULT,,NA,331,EASTERN,SOUTH CLIFTON PARK,-76.58403049,39.31269579,,1
2/3/2020,13:25:00,9S,500 S BENTALOU ST,SHOOTING,Outside,FIREARM,834,SOUTHWEST,CARROLLTON RIDGE,-76.65257234,39.28135352,STREET,1
2/3/2020,19:00:00,7A,1100 CLEVELAND ST,AUTO THEFT,Outside,NA,932,SOUTHERN,WASHINGTON VILLAGE,-76.63202335,39.2808507,STREET,1
2/3/2020,6:30:00,3F,4000 ROSECREST AVE,ROBBERY - COMMERCIAL,,NA,632,NORTHWEST,GLEN,-76.69705809,39.35414943,,1
2/3/2020,18:30:00,3B,3600 WOODLAND AVE,ROBBERY - STREET,,NA,613,NORTHWEST,LUCILLE PARK,-76.67473503,39.33943216,,1
2/3/2020,23:10:00,3AF,4600 PARK HEIGHTS AVE,ROBBERY - STREET,Outside,FIREARM,614,NORTHWEST,CENTRAL PARK HEIGHTS,-76.66856036,39.3424227,STREET,1
2/3/2020,0:30:00,6D,3000 KENYON AVE,LARCENY FROM AUTO,Outside,NA,432,NORTHEAST,BELAIR-EDISON,-76.56868443,39.32503513,STREET,1
2/3/2020,12:45:00,5A,1700 LAKESIDE AVE,BURGLARY,Inside,NA,412,NORTHEAST,EDNOR GARDENS-LAKESI,-76.59079773,39.32925111,ROW/TOWNHOUSE-OCC,1
2/3/2020,20:30:00,7A,400 W FRANKLIN ST,AUTO THEFT,Outside,NA,125,CENTRAL,SETON HILL,-76.62210434,39.29492493,PARKING LOT-OUTSIDE,1
2/3/2020,17:25:00,4E,3900 FLOWERTON RD,COMMON ASSAULT,Inside,NA,815,SOUTHWEST,EDMONDSON VILLAGE,-76.68207715,39.29852942,ROW/TOWNHOUSE-OCC,1
2/3/2020,19:00:00,3JO,2200 W FAYETTE ST,ROBBERY - RESIDENCE,Inside,OTHER,714,WESTERN,PENROSE/FAYETTE ST OUTREACH,-76.65204912,39.28922987,ROW/TOWNHOUSE-OCC,1
2/3/2020,12:45:00,4E,700 N STREEPER ST,COMMON ASSAULT,Inside,NA,333,EASTERN,MADISON EASTEND,-76.57744944,39.29952924,ROW/TOWNHOUSE-OCC,1
2/3/2020,4:10:00,4E,400 S CONKLING ST,COMMON ASSAULT,Inside,NA,225,SOUTHEAST,HUDSON-HIGHLANDTOWN,-76.56725898,39.28735707,ROW/TOWNHOUSE-OCC,1
2/3/2020,12:45:00,4C,700 N STREEPER ST,AGG. ASSAULT,Inside,OTHER,333,EASTERN,MADISON EASTEND,-76.57744944,39.29952924,ROW/TOWNHOUSE-OCC,1
2/3/2020,8:26:00,4C,2900 W COLD SPRING LN,AGG. ASSAULT,Inside,OTHER,613,NORTHWEST,TOWANDA-GRANTLEY,-76.67019434,39.33809561,APT/CONDO - OCCUPIED,1
2/3/2020,4:37:00,4E,3700 CEDARDALE RD,COMMON ASSAULT,Inside,NA,625,NORTHWEST,ASHBURTON,-76.67376231,39.32917236,ROW/TOWNHOUSE-OCC,1
2/3/2020,20:12:00,4A,4400 GARRISON BLVD,AGG. ASSAULT,Outside,FIREARM,621,NORTHWEST,WEST ARLINGTON,-76.68479564,39.33669063,STREET,1
2/3/2020,11:00:00,4E,3100 W BELVEDERE AVE,COMMON ASSAULT,Outside,NA,633,NORTHWEST,PIMLICO GOOD NEIGHBO,-76.67422548,39.3499713,STREET,1
2/3/2020,18:38:00,4E,1700 CLIFTVIEW AVE,COMMON ASSAULT,Outside,NA,312,EASTERN,DARLEY PARK,-76.59334178,39.315206,STREET,1
2/3/2020,3:00:00,7A,100 N KOSSUTH ST,AUTO THEFT,Outside,NA,835,SOUTHWEST,SAINT JOSEPHS,-76.673462,39.28848181,STREET,1
2/3/2020,20:00:00,6D,4600 BAYONNE AVE,LARCENY FROM AUTO,Outside,NA,444,NORTHEAST,FRANKFORD,-76.53756861,39.34116814,STREET,1
2/3/2020,20:22:00,4E,1200 S HIGHLAND AVE,COMMON ASSAULT,Inside,NA,214,SOUTHEAST,CANTON,-76.5685007,39.2793847,ROW/TOWNHOUSE-OCC,1
2/3/2020,6:00:00,6E,3000 MAYFIELD AVE,LARCENY,Outside,NA,432,NORTHEAST,BELAIR-EDISON,-76.57127629,39.32120566,STREET,1
2/3/2020,2:28:00,6E,4400 PLAINFIELD AVE,LARCENY,Outside,NA,443,NORTHEAST,FRANKFORD,-76.55584234,39.3259987,STREET,1
2/3/2020,19:30:00,4C,300 E MADISON ST,AGG. ASSAULT,Inside,OTHER,124,EASTERN,PEN-FALLSWAY,-76.61150505,39.29883154,APT/CONDO - OCCUPIED,1
2/3/2020,12:38:00,6J,600 E 37TH ST,LARCENY,Outside,NA,515,NORTHERN,WAVERLY,-76.60698349,39.33354713,PORCH/DECK,1
2/3/2020,14:49:00,6J,4100 FREDERICK AVE,LARCENY,,NA,824,SOUTHWEST,IRVINGTON,-76.68408383,39.28163635,,1
2/3/2020,12:45:00,4C,ST & E LOMBARD ST,AGG. ASSAULT,,OTHER,111,CENTRAL,,-76.613625,39.287745,,1
2/3/2020,12:45:00,4C,ST & E LOMBARD ST,AGG. ASSAULT,,OTHER,111,CENTRAL,,-76.613625,39.287745,,1
2/3/2020,15:00:00,4E,300 MCMECHEN ST,COMMON ASSAULT,,NA,132,CENTRAL,BOLTON HILL,-76.62864578,39.30634942,,1
2/3/2020,18:35:00,3AF,2200 Koko Ln,ROBBERY - STREET,,FIREARM,731,WESTERN,BRADDISH AVE./PANWAY,-76.6632715,39.31268114,,1
2/3/2020,11:00:00,4E,1300 N LUZERNE AVE,COMMON ASSAULT,,NA,332,EASTERN,BEREA,-76.58128311,39.3063267,,1
2/3/2020,6:40:00,4E,700 EXETER HALL AVE,COMMON ASSAULT,,NA,513,NORTHERN,BETTER WAVERLY,-76.60752465,39.32294371,,1
2/3/2020,9:30:00,4E,3800 BROOKLYN AVE,COMMON ASSAULT,,NA,913,SOUTHERN,BROOKLYN,-76.60156918,39.23333219,,1
2/3/2020,14:00:00,6C,1400 KEY HWY,LARCENY,,NA,943,SOUTHERN,RIVERSIDE,-76.60012991,39.27275057,,1
2/3/2020,16:13:00,6J,3700 GREENMOUNT AVE,LARCENY,,NA,525,NORTHERN,GUILFORD,-76.60954689,39.3345884,,1
2/3/2020,17:00:00,6E,1400 E PATAPSCO AVE,LARCENY,,NA,912,SOUTHERN,FAIRFIELD,-76.59002096,39.23234253,,1
2/3/2020,19:44:00,4B,4300 ADELLE TER,AGG. ASSAULT,Inside,KNIFE,824,SOUTHWEST,IRVINGTON,-76.68757047,39.2824963,APT/CONDO - OCCUPIED,1
2/3/2020,19:00:00,7A,4000 Sinclair Ln,AUTO THEFT,Outside,NA,432,NORTHEAST,BELAIR-EDISON,-76.55837654,39.31589153,STREET,1
2/3/2020,20:00:00,7A,AV & BELAIR RD,AUTO THEFT,Outside,NA,426,NORTHEAST,,-76.560345,39.332043,STREET,1
2/3/2020,15:00:00,6J,600 ASHBURTON ST,LARCENY,Inside,NA,721,WESTERN,MOSHER,-76.66136856,39.29518957,WHOLESALE/DISC. STOR,1
2/3/2020,0:19:00,6G,1500 RUSSELL ST,LARCENY,Inside,NA,941,SOUTHERN,CARROLL - CAMDEN INDUSTRIAL AREA,-76.627596,39.27410808,OTHER - INSIDE,1
2/3/2020,19:39:00,4E,200 N MONASTERY AVE,COMMON ASSAULT,Inside,NA,824,SOUTHWEST,ALLENDALE,-76.67460411,39.28931667,ROW/TOWNHOUSE-OCC,1
2/3/2020,19:39:00,4E,200 N MONASTERY AVE,COMMON ASSAULT,Inside,NA,824,SOUTHWEST,ALLENDALE,-76.67460411,39.28931667,ROW/TOWNHOUSE-OCC,1
2/3/2020,14:06:00,6D,1000 STODDARD CT,LARCENY FROM AUTO,Outside,NA,123,CENTRAL,UPTON,-76.62565417,39.29987054,STREET,1
2/3/2020,21:00:00,6E,3400 E BALTIMORE ST,LARCENY,Outside,NA,222,SOUTHEAST,BALTIMORE HIGHLANDS,-76.56933804,39.29255643,STREET,1
2/3/2020,11:00:00,4B,2200 PINEWOOD AVE,AGG. ASSAULT,Inside,KNIFE,423,NORTHEAST,HARFORD-ECHODALE-PER,-76.57109147,39.36631318,SCHOOL,1
2/3/2020,12:00:00,6H,300 N GAY ST,LARCENY,Inside,NA,324,EASTERN,PEN-FALLSWAY,-76.60719706,39.29398285,RESTAURANT,1
2/3/2020,19:00:00,6D,4000 Sinclair Ln,LARCENY FROM AUTO,,NA,432,NORTHEAST,BELAIR-EDISON,-76.55837654,39.31589153,,1
2/3/2020,19:00:00,6D,4000 Sinclair Ln,LARCENY FROM AUTO,Outside,NA,432,NORTHEAST,BELAIR-EDISON,-76.55837654,39.31589153,PARKING LOT-OUTSIDE,1
2/3/2020,19:00:00,6D,4000 Sinclair Ln,LARCENY FROM AUTO,Outside,NA,432,NORTHEAST,BELAIR-EDISON,-76.55837654,39.31589153,PARKING LOT-OUTSIDE,1
2/3/2020,19:00:00,6D,4000 Sinclair Ln,LARCENY FROM AUTO,Outside,NA,432,NORTHEAST,BELAIR-EDISON,-76.55837654,39.31589153,PARKING LOT-OUTSIDE,1
2/3/2020,19:00:00,6D,4000 Sinclair Ln,LARCENY FROM AUTO,Outside,NA,432,NORTHEAST,BELAIR-EDISON,-76.55837654,39.31589153,PARKING LOT-OUTSIDE,1
2/3/2020,17:00:00,6G,3800 RIDGECROFT RD,LARCENY,Inside,NA,426,NORTHEAST,WALTHERSON,-76.5579927,39.33842418,ROW/TOWNHOUSE-OCC,1
2/3/2020,19:50:00,5D,0 S SCHROEDER ST,BURGLARY,Inside,NA,931,SOUTHERN,HOLLINS PARK,-76.63367072,39.28781297,SCHOOL,1
2/3/2020,14:45:00,6F,100 PARK AVE,LARCENY,Outside,NA,114,CENTRAL,DOWNTOWN,-76.61802809,39.29056207,STREET,1
2/3/2020,10:39:00,5A,1200 LINWORTH AVE,BURGLARY,Inside,NA,413,NORTHEAST,NEW NORTHWOOD,-76.5982589,39.34711521,APT/CONDO - OCCUPIED,1
2/3/2020,21:30:00,7A,100 N HIGHLAND AVE,AUTO THEFT,Outside,NA,222,SOUTHEAST,BALTIMORE-LINWOOD,-76.56955028,39.29364832,STREET,1
2/3/2020,0:00:00,6G,3800 WABASH AVE,LARCENY,Inside,NA,625,NORTHWEST,EAST ARLINGTON,-76.66507874,39.32778324,APT/CONDO - OCCUPIED,1
2/3/2020,10:40:00,4B,400 N BOULDIN ST,AGG. ASSAULT,,KNIFE,224,SOUTHEAST,ELLWOOD PARK/MONUMEN,-76.57126363,39.29620572,,1
2/3/2020,23:00:00,7A,6600 EBERLE DR,AUTO THEFT,,NA,631,NORTHWEST,REISTERSTOWN STATION,-76.70999069,39.35472113,,1
